"","ret","mvf","pst","jgw","hfn","dgm","cel","acc","app","aut","bar","cbs","eap","ent","gro"
"1",0.0789679298220674,-0.0720927378626113,-0.0439027998668481,0.125899232025479,0.0509154848820765,0.100985386035545,0.0535574205611493,0.126599372321805,0.00149186201498575,0.158791007198796,0.0938746594005391,-0.033458749585549,0.063163988014165,0.109062265953872,0.163226332876164
"2",0.0677461826513686,0.0205404143111567,0.0855643695256987,-0.0517853780985276,-0.0298941211313483,0.0450897480151868,0.0109031015844283,-0.00891037840527698,-0.046504426808568,0.120419099800544,0.188518816663307,-0.00272839664066438,0.0678126977430888,0.0279912505409892,0.150207972270364
"3",0.146122585624879,-0.124002017707117,0.120400810628238,0.0996696786874547,-0.0129723851322483,0.209325806599661,0.0968315756644742,-0.0281304253472255,0.0704552336731619,0.210624736620308,0.0969587812611445,0.045242256237193,0.119131279244284,0.345073980512454,0.298415276807132
"4",0.0472165118000214,-0.0819310191283705,0.168419522124751,0.014628714772057,-0.0135530267109215,0.0673287153395048,-0.0028020304568549,-0.0319249180204291,-0.0318497151166879,0.10556669712468,0.0820527267605162,-0.0415130806930306,0.0254911078417179,0.0804312494572113,0.180773590738896
"5",0.0310460827625363,-0.178803515943653,0.119953700422838,-0.0520035272156765,-0.000628293473854624,0.0599369739188127,0.00803262866216059,-0.0472751437186931,-0.10999826519401,0.0739445770039442,-0.00437208149096902,-0.0340697942520745,0.0188911303930441,0.125014166089529,0.144415677462425
"6",0.0458778749595068,-0.189277125477433,-0.0400829779877835,0.069109529696942,-0.0427937873173726,0.0949072745019233,0.00315969441859543,-0.0958290726403181,-0.00347829989677184,0.104305683215355,0.0887904226061003,-0.0228999646887985,0.0433056163162036,0.0197460370551803,0.131608749110205
"7",0.0520570387335075,-0.102618846900998,-0.0163820354281403,0.257006478008869,0.0660863422944293,0.11666088092953,0.077888703229767,-0.196075108885294,-0.0457124232269589,0.100696112856524,0.143481820717457,-0.0187890870360734,0.0261379814839586,-0.0418411876932482,0.200274046757119
"8",0.0624695488355476,-9.99770053178306e-06,-0.0413945239846012,0.194969902535166,0.0675914414709162,0.170359036248439,0.0526756221096698,-0.213298362515063,0.0521840592842666,0.0709742565983404,0.129051713739209,-0.0175143237298707,0.0581399685246082,0.0697014786571164,0.159411170538654
"9",0.1064924492205,0.0123960664769487,-0.00742951762603949,0.0885977850553801,0.0192350063896347,0.164420764574177,-0.144675075516368,-0.235429489215575,-0.049866338811372,0.211532513264654,0.191367626324648,0.0130804535637177,0.0611755868544619,0.111837079100099,0.290625422126168
"10",-0.0269324321069905,-0.0199797914323252,-0.00635334533639587,-0.174411557947299,-0.075335546254871,0.0697619094819886,-0.0819176376412042,-0.483372078796036,-0.293743936406599,0.123748178643293,-0.111334201577314,-0.17457150744059,-0.126417080138325,-0.1729169417668,0.344920621863948
"11",-0.446446686749319,-0.218773174117243,-0.27199046002102,-0.533756843427263,-0.241770568186721,-0.126228571428572,-0.274151590398488,-0.819583308741073,-0.760152743208458,-0.194454508400885,-0.79341560571741,-0.566726542688082,-0.644342640552306,-0.555320787938815,0.168070512716081
"12",-0.602454598841833,-0.434192260975187,-0.362997517418115,-0.916409993155373,-0.957904203156114,-0.123039645896135,-0.744379031752991,-0.895838907021956,-0.908490451529374,-0.407992930086411,-0.98646673867463,-0.758424732217306,-0.755475470030259,-0.733928037989679,-0.0846830098311063
"13",-0.610877437639173,-0.480326488781523,-0.398068732703971,-1,-1,-0.0717492158299048,-0.766564799984278,-0.906468650613357,-0.945306089775661,-0.429186623895944,-1,-0.730958415940973,-0.765735894174157,-0.71148000935235,-0.0892455126254947
"14",-0.61741596439039,-0.382807769131352,-0.416731990279847,-1,-1,-0.0998211613562537,-0.782914656810541,-0.912382053865885,-0.941187286818855,-0.403567055195248,-1,-0.804903469154797,-0.774200406606694,-0.785183186145413,-0.0634925558312652
"15",-0.629793716560814,-0.420059133245136,-0.53896507651387,-1,-1,-0.253969330981138,-0.748693752177079,-0.917651132355617,-0.96131444939529,-0.42816435734018,-0.993459836495912,-0.741581277357739,-0.760104489216877,-0.777095413560322,-0.126317445335851
"16",-0.594887939434825,-0.289434728267136,-0.404222115516531,-1,-1,-0.0489227119984189,-0.77064438903734,-0.924169774462795,-0.937266165991273,-0.417191472926433,-1,-0.76033334621379,-0.751897378906568,-0.771428820716854,-0.0284762044797334
"17",-0.595959670189157,-0.318134023352142,-0.35378782559854,-1,-0.908758903169831,-0.143359062113158,-0.834283029430582,-0.912692971329974,-0.930556097941969,-0.401931117075312,-0.887715601929653,-0.755952090549836,-0.744283758691262,-0.575459995865205,-0.0878997193869683
"18",-0.576734651589604,-0.203555102296412,-0.275016213329263,-0.905844050560668,-0.972042528008489,-0.121569453218222,-0.787416743146359,-0.923793346170179,-0.918193087625814,-0.367993130936226,-0.74089506862789,-0.756971923874128,-0.729584819776737,-0.623990738245655,-0.0655123224474925
"19",-0.568819833715813,-0.112517204844091,-0.346118829241975,-0.934576072763294,-0.806088691510587,-0.127037268680328,-0.821982281284607,-0.900516573889538,-0.912242655839503,-0.326802136681536,-0.77500724847782,-0.801141494780191,-0.72658277159811,-0.274611789537164,-0.0359444798978938
"20",-0.547679949739723,-0.108383202007615,-0.295690737176806,-0.911152641125708,-0.738582485715443,-0.193016352554757,-0.811436191872303,-0.895839328185102,-0.907075033795338,-0.294513225137383,-0.828126763649401,-0.838804939330071,-0.705661930341362,-0.363309139093802,-0.00450123191610363
"21",-0.525280317603868,-0.0969916532878273,-0.398269355504452,-0.638409459330601,-0.738139729997712,-0.189897948298546,-0.829026093136266,-0.908904536946252,-0.900112923046265,-0.224964558007656,-0.881273591252558,-0.465031446540882,-0.690676195875982,-0.532651397227781,-0.0266570049798802
"22",-0.549034749034749,-0.133250841985365,-0.336358706054999,-0.702235129271379,-0.734079450781278,-0.268314090878401,-0.81077443909414,-0.883912428723749,-0.887456694518036,-0.30153700052644,-0.861377217514004,-0.474968643612255,-0.682668031867145,-0.43402021662023,-0.115933882288597
"23",-0.530955560907612,-0.0906076558017371,-0.316222415565926,-0.4361038236115,-0.522509748316199,-0.241304162764961,-0.793046115235805,-0.885347820898237,-0.800762780491628,-0.277169103704014,-0.751398132449325,-0.456008146639509,-0.674532866313222,-0.469559680658274,-0.133019496105424
