"","x"
"1",0.0585123966942152
"2",0.0357186644325465
"3",0.238898879513073
"4",0.0586020525900288
"5",0.0778087355568307
"6",0.0315261476967688
"7",0.103753291920471
"8",0.0412982782689615
"9",0.280818455690572
"10",0.704383343295481
"11",0.622152683234109
"12",0.221146213684712
"13",0.340674217290166
"14",0.441693527655282
"15",0.274538367652271
"16",0.492363097129535
"17",0.352076006916784
"18",0.357644411684835
"19",0.305804065056996
"20",0.349722632398132
"21",0.245195365961795
"22",0.134224892973567
"23",0.0748639652388834
"24",0.130995017907522
"25",0.0901109620777951
"26",0.149989515221991
"27",0.112512979252787
"28",0.0926144362847683
"29",0.11078083914485
"30",0.143546194387024
"31",0.171874396508439
"32",0.161350733322821
"33",0.154706466886192
"34",0.155046885720821
"35",0.164120642381512
"36",0.15648564914947
"37",0.185708910145961
"38",0.156546929316338
"39",0.137246842537928
"40",0.168196298543688
"41",0.135233541743288
"42",0.160436720476423
"43",0.184943741598071
"44",0.177530877711492
"45",0.122606984570682
"46",0.164716602879534
"47",0.200252844500633
"48",0.173002658593856
"49",0.0922325590032127
"50",0.0849614140355317
"51",0.293540201228741
"52",0.0448613685365218
"53",0.152913223140497
"54",0.180289345702725
"55",0.367270715174991
"56",0.197890730956864
"57",0.284151438170941
"58",0.197366616376354
"59",0.194439418611663
"60",0.154645571583682
"61",0.132756424513233
"62",0.11400677425782
"63",0.152703553939
"64",0.148436259723766
"65",0.192674369828012
"66",0.157487788961616
"67",0.105949053112328
"68",0.166168838046817
"69",0.185334861761448
"70",0.214183186561663
"71",0.199392854988843
"72",0.229217384363651
"73",0.102685197679126
"74",0.10806724009269
"75",0.204381016922127
"76",0.222633506072551
"77",0.218957037759623
"78",0.14598623634596
"79",0.134670767784025
"80",0.0853658536585367
"81",0.118897907854121
"82",0.09600163882526
"83",0.123266772237457
"84",0.12042658886611
"85",0.174775441809715
"86",0.0998703971944805
"87",0.196295674556544
"88",0.254769002942265
"89",0.247915552650863
"90",1.46357667052916
"91",1.44409984306106
"92",0.186438106796115
"93",0.179624862081647
"94",0.215345144012885
"95",0.227906377179898
"96",0.209092733475636
"97",0.206061386247861
"98",0.227173318753416
"99",0.0928782132321961
"100",0.323999146145039
"101",0.26163816314783
"102",0.240100486165079
"103",0.321387231769209
"104",0.220864697204676
"105",0.321322314049588
"106",0.337529118476439
"107",0.54657167888597
"108",0.101111313536163
"109",0.308715070064737
"110",0.322687462037346
"111",0.328146673903865
"112",0.290542112610515
"113",0.372328595402253
"114",0.292647937836223
"115",0.364273667526873
"116",0.330667566280362
"117",0.335983678450211
"118",0.358084992782139
"119",0.391235875428167
"120",0.392225399851711
"121",NA
"122",NA
"123",NA
"124",NA
"125",NA
"126",NA
"127",NA
"128",NA
"129",NA
"130",NA
"131",NA
"132",NA
"133",NA
"134",NA
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
